time,deltaTimeMs,angle,position,angleTarget,angleErr,positionTarget,positionErr,angleCmd,positionCmd,motorCmd,actualMotorCmd
173.2985134124756,4.787921905517578,1699,-418,3129,-1428.0,0,-418.0,573146.4030813494,-8360.0,7055,0
173.30390429496765,5.39088249206543,1694,-418,3129,-1435.0,0,-418.0,576596.9774003803,-8360.0,7055,0
173.30866312980652,4.7588348388671875,1683,-418,3129,-1435.0,0,-418.0,576596.9774003803,-8360.0,7055,0
173.313472032547,4.808902740478516,1678,-418,3129,-1451.0,0,-418.0,587054.3246405553,-8360.0,7055,0
173.31868362426758,5.211591720581055,1668,-418,3129,-1461.0,0,-418.0,588237.5991582414,-8360.0,7055,0
173.32350134849548,4.817724227905273,1661,-418,3129,-1461.0,0,-418.0,588237.5991582414,-8360.0,7055,0
173.32942986488342,5.928516387939453,1651,-418,3129,-1478.0,0,-418.0,596934.9930024934,-8360.0,7055,0
173.33403038978577,4.60052490234375,1640,-418,3129,-1478.0,0,-418.0,596934.9930024934,-8360.0,7055,0
173.33876752853394,4.737138748168945,1633,-418,3129,-1496.0,0,-418.0,605999.5240827419,-8360.0,7055,0
173.3436315059662,4.863977432250977,1618,-418,3129,-1496.0,0,-418.0,605999.5240827419,-8360.0,7055,0
173.34871649742126,5.084991455078125,1604,-418,3129,-1525.0,0,-418.0,621406.1155288822,-8360.0,7055,0
173.3533878326416,4.671335220336914,1596,-418,3129,-1525.0,0,-418.0,621406.1155288822,-8360.0,7055,0
173.3585786819458,5.190849304199219,1579,-418,3129,-1550.0,0,-418.0,629632.3351093148,-8360.0,7055,0
173.36375784873962,5.179166793823242,1567,-418,3129,-1562.0,0,-418.0,629433.9500069051,-8360.0,7055,0
173.3685381412506,4.780292510986328,1553,-418,3129,-1562.0,0,-418.0,629433.9500069051,-8360.0,7055,0
173.37363576889038,5.097627639770508,1542,-418,3129,-1587.0,0,-418.0,644608.4841681867,-8360.0,7055,0
173.37876844406128,5.1326751708984375,1527,-418,3129,-1602.0,0,-418.0,646644.9052396879,-8360.0,7055,0
173.38368248939514,4.914045333862305,1513,-418,3129,-1602.0,0,-418.0,646644.9052396879,-8360.0,7055,0
173.38877534866333,5.092859268188477,1494,-418,3129,-1635.0,0,-418.0,666959.3213800852,-8360.0,7055,0
173.39364767074585,4.872322082519531,1478,-418,3129,-1635.0,0,-418.0,666959.3213800852,-8360.0,7055,0
173.39872860908508,5.080938339233398,1463,-418,3129,-1666.0,0,-418.0,678602.4704612641,-8360.0,7055,0
