time,deltaTimeMs,angle,position,angleTarget,angleErr,positionTarget,positionErr,angleCmd,positionCmd,motorCmd,actualMotorCmd
60.525676012039185,4.914760589599609,3276,80,3129,151.0,0,80.0,-56463.34975831808,1600.0,-6839,-6839
60.53066158294678,4.985570907592773,3265,80,3129,136.0,0,80.0,-48382.63497680647,1600.0,-6839,-6839
60.536396503448486,5.734920501708984,3260,80,3129,131.0,0,80.0,-50656.2966658352,1600.0,-6839,-6839
60.54065918922424,4.262685775756836,3250,80,3129,131.0,0,80.0,-50656.2966658352,1600.0,-6839,-6839
60.545621395111084,4.96220588684082,3243,80,3129,114.0,0,80.0,-38748.20852351896,1600.0,-6839,-6839
60.55060815811157,4.986763000488281,3232,80,3129,114.0,0,80.0,-38748.20852351896,1600.0,-6839,-6839
60.5555944442749,4.986286163330078,3227,80,3129,98.0,0,80.0,-32782.39801090179,1600.0,-6839,-6839
60.56117033958435,5.575895309448242,3215,80,3129,86.0,0,80.0,-30095.75849831103,1600.0,-6839,-6839
60.5654718875885,4.301548004150391,3214,80,3129,86.0,0,80.0,-30095.75849831103,1600.0,-6839,-6839
60.57020282745361,4.730939865112305,3203,80,3129,74.0,0,80.0,-24527.012246132137,1600.0,-6839,-6839
60.575177907943726,4.975080490112305,3193,80,3129,74.0,0,80.0,-24527.012246132137,1600.0,-6839,-6839
60.58093285560608,5.754947662353516,3190,80,3129,61.0,0,80.0,-19882.14831386196,1600.0,-6839,-6839
60.58596396446228,5.031108856201172,3182,80,3129,53.0,0,80.0,-18019.78656051559,1600.0,-6839,-6839
60.590893507003784,4.929542541503906,3177,80,3129,53.0,0,80.0,-18019.78656051559,1600.0,-6839,-6839
60.5958731174469,4.979610443115234,3165,80,3129,36.0,0,80.0,-7572.156659963612,1600.0,-5972,-5972
60.601200580596924,5.327463150024414,3163,80,3129,34.0,0,80.0,-12849.173595882748,1600.0,-6839,-6839
60.60684847831726,5.647897720336914,3151,80,3129,22.0,0,80.0,-4550.6312634556125,1600.0,-2951,-2951
60.611364126205444,4.515647888183594,3144,80,3129,22.0,0,80.0,-4550.6312634556125,1600.0,-2951,-2951
60.61633372306824,4.969596862792969,3135,80,3129,6.0,0,80.0,4039.1540971022832,1600.0,5639,5639
60.62140512466431,5.071401596069336,3132,80,3129,3.0,0,80.0,-16.895115415354212,1600.0,1583,1583
60.62539458274841,3.9894580841064453,3128,80,3129,3.0,0,80.0,-16.895115415354212,1600.0,1583,1583
