time,deltaTimeMs,angle,position,angleTarget,angleErr,positionTarget,positionErr,angleCmd,positionCmd,motorCmd,actualMotorCmd
271.4464602470398,5.198478698730469,3122,1083,3129,-7.0,1500,-446.79068069699065,1060.2167308750688,-1365.6329696706566,-305,-305
271.4511184692383,4.658222198486328,3115,1087,3129,-7.0,1500,-446.79068069699065,1060.2167308750688,-1365.6329696706566,-305,-305
271.4562511444092,5.1326751708984375,3117,1090,3129,-12.0,1500,-446.79068069699065,4099.511259754738,-1365.6329696706566,2734,2734
271.4613757133484,5.124568939208984,3115,1093,3129,-14.0,1500,-426.8953403484953,4133.540753698707,-1396.66879088056,2737,2737
271.4664874076843,5.1116943359375,3119,1096,3129,-10.0,1500,-426.8953403484953,2029.2081194029852,-1396.66879088056,633,633
271.47212409973145,5.636692047119141,3113,1101,3129,-16.0,1500,-426.8953403484953,5262.0750731748585,-1396.66879088056,3865,3865
271.47736859321594,5.24449348449707,3115,1106,3129,-14.0,1500,-426.8953403484953,3462.22344137837,-1396.66879088056,2066,2066
271.48208689689636,4.718303680419922,3118,1112,3129,-14.0,1500,-426.8953403484953,3462.22344137837,-1396.66879088056,2066,2066
271.486665725708,4.578828811645508,3112,1120,3129,-17.0,1500,-403.44767017424766,5177.0147586566,-884.4195778922292,4293,4293
271.4918348789215,5.169153213500977,3120,1129,3129,-9.0,1500,-403.44767017424766,1092.5512273419124,-884.4195778922292,208,208
271.4965646266937,4.729747772216797,3121,1139,3129,-9.0,1500,-403.44767017424766,1092.5512273419124,-884.4195778922292,208,208
271.50144624710083,4.881620407104492,3116,1150,3129,-13.0,1500,-403.44767017424766,4235.878042490843,-884.4195778922292,3351,3351
271.5062401294708,4.793882369995117,3119,1160,3129,-13.0,1500,-403.44767017424766,4235.878042490843,-884.4195778922292,3351,3351
271.51141238212585,5.172252655029297,3127,1170,3129,-2.0,1500,-403.44767017424766,-1308.257641744261,-884.4195778922292,-2193,-2193
271.51655626296997,5.143880844116211,3118,1182,3129,-11.0,1500,-360.7238350871238,4503.197002085748,327.38471695717317,4831,4831
271.5214319229126,4.875659942626953,3122,1193,3129,-11.0,1500,-360.7238350871238,4503.197002085748,327.38471695717317,4831,4831
271.52650690078735,5.074977874755859,3129,1203,3129,0.0,1500,-360.7238350871238,-1885.7225068119892,327.38471695717317,-1558,-1558
271.5315535068512,5.046606063842773,3122,1217,3129,-7.0,1500,-360.7238350871238,3103.7516114706855,327.38471695717317,3431,3431
271.53640246391296,4.848957061767578,3130,1229,3129,-7.0,1500,-360.7238350871238,3103.7516114706855,327.38471695717317,3431,3431
271.5413467884064,4.944324493408203,3131,1242,3129,2.0,1500,-360.7238350871238,-2125.633924197126,327.38471695717317,-1798,-1798
271.5464880466461,5.141258239746094,3132,1255,3129,3.0,1500,-302.8619175435619,-982.2192765720646,1559.1567112193165,577,577
271.55133080482483,4.8427581787109375,3139,1268,3129,3.0,1500,-302.8619175435619,-982.2192765720646,1559.1567112193165,577,577
271.5563976764679,5.066871643066406,3139,1279,3129,10.0,1500,-302.8619175435619,-3911.9250592885373,1559.1567112193165,-2353,-2353
271.56111216545105,4.714488983154297,3139,1289,3129,10.0,1500,-302.8619175435619,-3911.9250592885373,1559.1567112193165,-2353,-2353
271.5662932395935,5.181074142456055,3141,1297,3129,12.0,1500,-302.8619175435619,-3587.8376954581013,1559.1567112193165,-2029,-2029
271.5714981555939,5.204916000366211,3141,1302,3129,12.0,1500,-250.43095877178095,-3252.0,1519.4202951955606,-1733,-1733
271.5761127471924,4.614591598510742,3144,1305,3129,12.0,1500,-250.43095877178095,-3252.0,1519.4202951955606,-1733,-1733
271.5812735557556,5.160808563232422,3141,1307,3129,12.0,1500,-250.43095877178095,-3252.0,1519.4202951955606,-1733,-1733
271.5865385532379,5.264997482299805,3136,1307,3129,7.0,1500,-250.43095877178095,-1070.7887786985464,1519.4202951955606,449,449
271.59124398231506,4.7054290771484375,3142,1305,3129,7.0,1500,-250.43095877178095,-1070.7887786985464,1519.4202951955606,449,449
271.596355676651,5.1116943359375,3138,1304,3129,9.0,1500,-250.43095877178095,-2779.3959402985074,1519.4202951955606,-1260,-1260
271.60144329071045,5.087614059448242,3129,1303,3129,0.0,1500,-223.7154793858905,1539.0318346689162,233.0317694059829,1772,1772
271.60622811317444,4.784822463989258,3132,1301,3129,0.0,1500,-223.7154793858905,1539.0318346689162,233.0317694059829,1772,1772
271.6112861633301,5.058050155639648,3138,1301,3129,9.0,1500,-223.7154793858905,-3987.0273542304976,233.0317694059829,-3754,-3754
271.6166305541992,5.344390869140625,3125,1302,3129,-4.0,1500,-223.7154793858905,3200.237430406852,233.0317694059829,3433,3433
271.62143301963806,4.802465438842773,3127,1301,3129,-4.0,1500,-223.7154793858905,3200.237430406852,233.0317694059829,3433,3433
271.6269748210907,5.541801452636719,3133,1300,3129,4.0,1500,-211.85773969294524,-2339.909303045947,-629.2393005082264,-2969,-2969
271.63200974464417,5.034923553466797,3128,1303,3129,-1.0,1500,-211.85773969294524,1134.9654512737948,-629.2393005082264,506,506
271.6362040042877,4.1942596435546875,3123,1305,3129,-1.0,1500,-211.85773969294524,1134.9654512737948,-629.2393005082264,506,506
271.64187932014465,5.675315856933594,3125,1306,3129,-4.0,1500,-211.85773969294524,1543.8862981011594,-629.2393005082264,915,915
271.6469695568085,5.090236663818359,3130,1307,3129,1.0,1500,-211.85773969294524,-1125.577161592506,-629.2393005082264,-1755,-1755
271.6517391204834,4.769563674926758,3125,1308,3129,1.0,1500,-211.85773969294524,-1125.577161592506,-629.2393005082264,-1755,-1755
271.6567015647888,4.962444305419922,3118,1309,3129,-11.0,1500,-201.42886984647262,5084.801948688383,-578.1054976527835,4507,4507
271.6615912914276,4.889726638793945,3126,1309,3129,-11.0,1500,-201.42886984647262,5084.801948688383,-578.1054976527835,4507,4507
271.6666781902313,5.0868988037109375,3129,1309,3129,0.0,1500,-201.42886984647262,-1881.3033970753656,-578.1054976527835,-2459,-2459
271.6717848777771,5.106687545776367,3116,1314,3129,-13.0,1500,-201.42886984647262,5737.742903030021,-578.1054976527835,5160,5160
271.67651748657227,4.732608795166016,3124,1318,3129,-13.0,1500,-201.42886984647262,5737.742903030021,-578.1054976527835,5160,5160
